;;;;;;;;;;;;; ; ; 
ITEM;EAN Code;Form (Type);Input;Base ;Watts;CCT;Lumens;Rated Life Hours;CRI ;Beam Angle;Dim;Eco Taxe HT;Price List HT 1 to 99;Price List HT 100 to 499;Price List HT > 500
41080-EU-4000;0089902150273;;;;;4000;;;;;;0,12 €;;;
41081-EU; ;G95 5W LED Filament Globe;220V/240V;E27;5W;27K/30K/40K;500;30000;82;360;YES;0,12 €;16,54 €;16,14 €;15,75 €
41081-EU-2700;0089902150280;;;;;2700;;;;;;0,12 €;;;
41081-EU-3000;0089902150297;;;;;3000;;;;;;0,12 €;;;
41081-EU-4000;0089902150303;;;;;4000;;;;;;0,12 €;;;
41082-EU; ;G125 5W LED Filament Globe ;220V/240V;E27;5W;27K/30K/40K;500;30000;92;360;YES;0,12 €;14,19 €;13,85 €;13,51 €
41082-EU-2700;0089902150310;;;;;2700;;;;;;0,12 €;;;
41082-EU-3000;0089902150327;;;;;3000;;;;;;0,12 €;;;
41082-EU-4000;0089902150334;;;;;4000;;;;;;0,12 €;;;
41083-EU; ;G45 4W LED Filament Globe Clear;220V/240V;E14;4W;27K/30K/40K;400;30000;92;360;YES;0,12 €;7,02 €;6,85 €;6,69 €
41083-EU-2700;0089902150341;;;;;2700;;;;;;0,12 €;;;
41083-EU-3000;0089902150358;;;;;3000;;;;;;0,12 €;;;
41083-EU-4000;0089902150365;;;;;4000;;;;;;0,12 €;;;
41084-EU; ;G80 4W LED Filament Globe Amber;220V/240V;E27;4W;27K/30K/40K;400;30000;82;360;YES;0,12 €;12,13 €;11,84 €;11,55 €
41084-EU-2700;0089902150372;;;;;2700;;;;;;0,12 €;;;
41084-EU-3000;0089902150389;;;;;3000;;;;;;0,12 €;;;
41084-EU-4000;0089902150396;;;;;4000;;;;;;0,12 €;;;
41085-EU; ;E14 S14 2W LED Filament Clear;220V/240V;E14;2W;27K/30K/40K;200;30000;92;360;YES;0,12 €;5,66 €;5,52 €;5,39 €
41085-EU-2700;0089902150402;;;;;2700;;;;;;0,12 €;;;
41085-EU-3000;0089902150419;;;;;3000;;;;;;0,12 €;;;
41085-EU-4000;0089902150426;;;;;4000;;;;;;0,12 €;;;
41086-EU; ;G9 2.2W LED;220V/240V;PIN;2.2W;27K/30K/40K;200;30000;82;145;NO;0,12 €;6,50 €;6,35 €;6,20 €
41086-EU-2700;0089902150433;;;;;2700;;;;;;0,12 €;;;
41086-EU-3000;0739189963690;;;;;3000;;;;;;0,12 €;;;
41086-EU-4000;0739189963706;;;;;4000;;;;;;0,12 €;;;
41087-EU-3500;0089902150440;E40 54W LED Corn Light Mogul ;AC85-265V/277V;E40;54W;3500;5600;30000;80;360;NO;0,12 €;181,69 €;177,37 €;173,04 €
41088-EU-3500;0089902150457;E40 80W LED Corn Light Mogul ;AC85-265V/277V;E40;80W;3500;8000;30000;80;360;NO;0,12 €;396,02 €;386,59 €;377,16 €
41089-EU-3500;0089902150464;E40 100W LED Corn Light Mogul ;AC85-265V/277V;E40;100W;3500;10080;30000;80;360;NO;0,12 €;439,31 €;428,85 €;418,39 €
41090-EU-3500;0089902150471;E40 125W LED Corn Light Mogul ;AC85-265V/277V;E40;125W;3500;12000;30000;80;360;NO;0,12 €;469,48 €;458,30 €;447,13 €
41095-EU; ;T30 4W LED Filament Clear Long;220V/240V;E27;4W;27K/30K/40K;400;30000;82;360;YES;0,12 €;8,27 €;8,07 €;7,88 €
41095-EU-2700;0089902150488;;;;;2700;;;;;;0,12 €;;;
41095-EU-3000;0089902150495;;;;;3000;;;;;;0,12 €;;;
41095-EU-4000;0089902150501;;;;;4000;;;;;;0,12 €;;;
41096-EU; ;E14 S14 4W LED Filament Clear;220V/240V;E27;4W;27K/30K/40K;400;30000;92;360;YES;0,12 €;7,61 €;7,43 €;7,25 €
41096-EU-2700;0089902150518;;;;;2700;;;;;;0,12 €;;;
41096-EU-3000;0089902150525;;;;;3000;;;;;;0,12 €;;;
41096-EU-4000;0089902150532;;;;;4000;;;;;;0,12 €;;;
41098-EU; ;ST64 4W LED Short Filament Clear;220V/240V;E27;4W;27K/30K/40K;400;30000;92;360;YES;0,12 €;9,96 €;9,72 €;9,49 €
41098-EU-2700;0089902150549;;;;;2700;;;;;;0,12 €;;;
41098-EU-3000;0089902150556;;;;;3000;;;;;;0,12 €;;;
41098-EU-4000;0089902150563;;;;;4000;;;;;;0,12 €;;;
41099-EU; ;ST64 4W LED Short Filament Amber;220V/240V;E27;4W;27K/30K/40K;400;30000;92;360;YES;0,12 €;11,28 €;11,01 €;10,75 €
41099-EU-2700;0089902150570;;;;;2700;;;;;;0,12 €;;;
41099-EU-3000;0089902150587;;;;;3000;;;;;;0,12 €;;;
41099-EU-4000;0089902150594;;;;;4000;;;;;;0,12 €;;;
41100-EU; ;ST64 6W LED Short Filament Clear;220V/240V;E27;6W;27K/30K/40K;600;30000;92;360;YES;0,12 €;12,31 €;12,02 €;11,73 €
41100-EU-2700;0739189963478;;;;;2700;;;;;;0,12 €;;;
41100-EU-3000;0089902150600;;;;;3000;;;;;;0,12 €;;;
41100-EU-4000;0089902150617;;;;;4000;;;;;;0,12 €;;;
41101-EU; ;ST64 6W LED Short Filament Amber;220V/240V;E27;6W;27K/30K/40K;600;30000;92;360;YES;0,12 €;13,63 €;13,31 €;12,99 €
41101-EU-2700;0089902150624;;;;;2700;;;;;;0,12 €;;;
41101-EU-3000;0089902150631;;;;;3000;;;;;;0,12 €;;;
41101-EU-4000;0089902150648;;;;;4000;;;;;;0,12 €;;;
41102-EU; ;ST64 2W LED Short Filament Clear;220V/240V;E27;2W;27K/30K/40K;200;30000;80;360;YES;0,12 €;9,19 €;8,97 €;8,75 €
41102-EU-2700;0089902150655;;;;;2700;;;;;;0,12 €;;;
41102-EU-3000;0089902150662;;;;;3000;;;;;;0,12 €;;;
41102-EU-4000;0089902150679;;;;;4000;;;;;;0,12 €;;;
41104-EU; ;ST64 2W LED Short Filament Amber;220V/240V;E27;2W;27K/30K/40K;200;30000;80;360;YES;0,12 €;13,41 €;13,09 €;12,78 €
41104-EU-2700;0089902150686;;;;;2700;;;;;;0,12 €;;;
41104-EU-3000;0089902150693;;;;;3000;;;;;;0,12 €;;;
41104-EU-4000;0089902150709;;;;;4000;;;;;;0,12 €;;;
41105-EU; ;T30 6W LED Filament Clear Long;220V/240V;E27;6W;27K/30K/40K;600;30000;82;360;YES;0,12 €;13,67 €;13,35 €;13,02 €
41105-EU-2700;0089902150716;;;;;2700;;;;;;0,12 €;;;
41105-EU-3000;0089902150723;;;;;3000;;;;;;0,12 €;;;
41105-EU-4000;0089902150730;;;;;4000;;;;;;0,12 €;;;
41116 EU; ;E14 2W LED Candle Filament Flame Tip Clair 93mm;220V/240V;E14;2W;27K/30K/40K;200;30000;92;360;YES;0,12 €;4,92 €;4,81 €;4,69 €
41116 EU-2700;0739189963713;;;;;2700;;;;;;0,12 €;;;
41116-EU-3000;0089902150747;;;;;3000;;;;;;0,12 €;;;
41116-EU-4000;0089902150754;;;;;4000;;;;;;0,12 €;;;
41117-EU; ;E14 4W LED Candle Filament Flame Tip Clair 93mm;220V/240V;E14;4W;27K/30K/40K;400;30000;92;360;YES;0,12 €;7,02 €;6,85 €;6,69 €
41117-EU-2700;0739189963720;;;;;2700;;;;;;0,12 €;;;
41117-EU-3000;0089902150761;;;;;3000;;;;;;0,12 €;;;
41117-EU-4000;0089902150778;;;;;4000;;;;;;0,12 €;;;
41118-EU; ;T30 2W LED Filament Short Clear ;220V/240V;E27;2W;22K/27K/30K/40K;200;30000;92;360;YES;0,12 €;9,22 €;9,00 €;8,79 €
41118-EU-2700;0089902150785;;;;;2700;;;;;;0,12 €;;;
41118-EU-3000;0089902150792;;;;;3000;;;;;;0,12 €;;;
41118-EU-4000;0089902150808;;;;;4000;;;;;;0,12 €;;;
